19459,3465942452209192704,1729487822912225280,0
1073942540,13849414361492230080,504433945396379648,0
135192,13862926259885965696,432371954117312512,0
210956,16155398735326625472,14051525507317497856,0
12288,13844911870167756992,216185977058656256,0
274448,13853917995481440192,72064191241920512,0
34822,6922455716040020416,288283154857328640,0
65548,13582262875455872,288283159152689152,0
100669440,13840125463913041856,864743907160752128,0
3078,6924706965997224832,864743911455981568,0
67112964,13844910280882001792,144141577965535232,0
536903682,4503908883891072,144141577428664320,0
17415,3465943001956618112,2017718199063937024,0
6150,6931322392488182144,432363159634837504,0
134225928,9232943319999316096,144123984974184448,0
405520,13889947926839959648,108092988529311744,0
1073807368,13844910246468782016,72070788982767616,0
67121152,13849413932062613440,2017665412841340928,0
100669452,4620976642841911744,216185977058623488,0
402677761,9232942770281254784,144123984705748992,0
200712,4638990757748805312,216185977058623488,0
2147614728,13862362244782759872,72061992352874496,0
122887,9238572768062081408,432371954117312512,0
33622028,6922314978551664576,432363159634968576,0
104462,13849414224052224960,864814280199897088,0
65544,9241949995234492672,288247969411563520,0
67121158,13850541206359511008,1008859096847220736,0
100356,6931462640416853888,432363159634837504,0
536903686,6755691518756800,1080877104708452352,0
2147680269,9238572201025732800,216185977058639872,0
12296,13862925778849630144,216185977058623488,0
49156,6922314669284663264,4467579626981457920,0
196620,13849132680357087168,216185976655970304,0
49154,7600133627711360,1585293458187223040,0
134230040,13863066525130039280,4575670416353263616,0
67112964,4617034919290340224,288283155931070464,0
24579,13838154606480728000,16357087041554481152,0
268451843,3940958947254208,432371954117246976,0
570492932,2319776596188733408,4143318254519058432,0
67123200,13849414155400912832,432371954117246976,0
4102,4626042943167270848,432363159634968576,0
24593,9252084236958041984,216185977058639872,0
100669456,6945396751250493312,2161780598769713152,0
100732940,13844911363201175488,1008823909790777344,0
135180,4621538226861510592,432363159635034112,0
201338880,9228438964415760320,864743906087010304,0
134275079,9231816664144678880,144128382483824640,0
131084,13849414155333797568,144123984974233600,0
139272,13844910280799160256,504407556580442112,0
114694,3465731870027157440,432398344007319552,0
536905732,2315273649427316864,432363159634968576,0
201469980,13867429378514762736,18429270635189370880,0
4,3467913610285550656,144132781335707648,0
77836,13844910272222334848,432363157487353856,0
147481,28711530022831040,432371954117279744,0
67112960,9225061230378485504,1152991881940959232,0
98316,2319776862440523712,432407137952530432,0
77836,13849414980034629568,432371954117312512,0
268484610,6896978809063300,1008841507345530880,0
134242305,5629843196608768,288247969411497984,0
33558532,4625761450992865216,2161754211027517440,0
67112972,13849414138148686208,144123985779490816,0
131096,3486283013799018944,432407140636819456,0
143368,9232943938518126528,288247969411563520,0
16780294,6922877980043648992,6377167449690734592,0
67117056,9238572338486714304,288247969411497984,0
67121152,13840124914119479232,3314666921151954944,0
16779264,2310628668041334528,576566309714657280,0
3221425176,3486209999162056640,4251428835368632320,0
202760,16168768307228327616,216185977058639872,0
24600,9232943938541715584,144128383020695552,0
100675592,13862925761723240432,504411955163824128,0
3221356568,6944973954632392672,4539641619334299648,0
4100,4625760351444533632,288247971558981632,0
262160,9241949969448435840,144123984705781760,0
67383320,13898957049971090400,252216973235077120,0
100358,6931462915295559664,432371955727859712,0
196620,15200593667687104,216185977058639872,0
67588,2310769388374986368,144141577428664320,0
67112972,13849413880523001792,288283155931070464,0
24579,9228439170683241088,216185977058639872,0
49158,1742964292253654976,432371955727990784,0
25168896,8074250977076068336,8647122399373819904,0
1073840134,4785925074192352,108090789371838464,0
33556480,6935826017951948480,144123984705781760,0
65540,3467913017607331712,144141577428664320,0
1024,3465942452277351296,576531129637535744,0
98308,2319777102924087424,432363157487353856,0
16780290,6925270671897399168,864814280199897088,0
67246092,6931322151955337152,2233798610120605696,0
71692,6931885127692715904,288283155931201536,0
33798,2319777102957642624,864796688014114816,0
536969220,6931322177709940704,9079283238668599296,0
28675,9230691314095358336,288247969411497984,0
28673,13838155139122208704,2161745416545107968,0
57346,9230690695527796672,144141577965535232,0
3084,6931885127683284960,8935176851517865984,0
100669442,6924566778366140288,432407140099948544,0
134225921,9227313201981431744,432371953043505152,0
8204,4625479374650476224,216185977058623488,0
33593350,6931885952394072032,432407137952464896,0
32772,4786156987748448,4719779006822481920,0
6144,13837028620703907616,9799938346569433088,0
33619972,4616471677182681072,5476412333402095616,0
100667398,13840124914157225728,864743907160752128,0
536903684,4504475812233600,144123984705748992,0
134225920,9228439514214565760,432354360857460736,0
33753112,6944974745103767744,432371955727859712,0
65544,9008281589645440,144123984705781760,0
33786892,6932025865239797632,9079423976156954624,0
2052,2315274096103916480,144141577965600768,0
4100,4617034644384122816,144123984705748992,0
33691656,4621539326373138368,864726319269806080,0
35847,3476077346869491648,1008859099531968512,0
270352,13862925778916740992,144123984705781760,0
201338880,13849132869403677552,864743907160752128,0
3084,3486211648563199936,2449984588789841920,0
4100,13844910280814888832,144141577965535232,0
2050,4616753427067701120,576495943117963264,0
196620,2320622618873960544,4719779006688272384,0
33558528,4616753220914519952,4035296734379769856,0
268451842,4504441476616176,2161763005509926912,0
3084,2315274130463654272,864726314974838784,0
1030,3472417725496180672,216199172003528704,0
1073942540,13849413880523005888,2522028986272317440,0
268304,6936389208419336384,144141577965535232,0
106501,9229565414086803840,432371954117279744,0
36870,13852510431616172480,864743908234625024,0
65548,2310769113383830464,144123984705781760,0
34818,2310628616408400128,576566309714657280,0
12289,13839280489236537088,864726319269937152,0
4100,9232943938476181248,576495940970741760,0
98316,14356306210062528,216185977192841216,0
4096,13837028844109569920,288265562671284224,0
33558532,13849413863342083968,432363159634837504,0
134225926,9231817222525558720,432363157487353856,0
2048,4612530752660178816,576531125342568448,0
536903682,6755708697577344,144123984705748992,0
19459,6924566984522729728,864726319269937152,0
36870,4616471934971941312,216181578743676928,0
805355523,7178041456336832,4575670416353263616,0
98308,4616471969237304192,432371954117246976,0
134230024,9250958354205904768,432354360857477120,0
16386,2310769663185781120,288283154857721856,0
6148,4626042925983735552,864726319269675008,0
536988678,8086637533908176832,504469132721258496,0
9217,2308376610461454080,4035295647753568256,0
268484610,7037303934420160,2161736617767731200,0
16909320,3485999137935605344,7169743802523975680,0
134246403,13842658755880161248,2233798610120638464,0
268484611,6925129874281074624,1585293458724159488,0
73741,9238572750815102144,216185976521777152,0
3074,2312880725577177472,288265566966513664,0
73733,13843995156381958912,864796688014639104,0
135192,4630545993051410048,144123984705748992,0
4096,13839280626743394048,576531121047601152,0
77836,13849414224053273728,144141576891826176,0
139293,13868555622048335808,252216973235118080,0
8691390512,8124989637853200368,9205360936880177152,0
2054,6931322383897723264,864743911455850496,0
16780292,3474951034503700352,864796688013852672,0
16813059,3466013383663034336,4323701945765724160,0
45058,9230690918857703680,288283155931070464,0
3074,2313021222519062464,864743911455981568,0
16878598,6931463748653432704,1008938264368775168,0
34819,4614219757139267456,432363157487419392,0
67115012,13849414206838800640,864743911455719424,0
1073807372,9237446369939558272,432363157487419392,0
33798,3472698126502989568,864796685866762240,0
16794627,2308517313603706752,5476429929883369472,0
24625,9277981532548510560,8682943380306526208,0
33591300,4625760634903990144,2017630226858639360,0
8406530,3466013448086757120,1729593371733262336,0
33556480,6926819402812755584,432371953580376064,0
268484611,9231816818764547968,432371956264796160,0
133136,6971997760058298304,72070788445913088,0
67162114,4618723184968994496,144123984705748992,0
8196,9228438912885588352,288247969411563520,0
134225924,9228438895727742912,864726314974707712,0
6144,13835902789485596640,288283154857459712,0
134291460,9228438895696285312,1369098685035577344,0
2051,16156946804883595232,144123984168943616,0
69636,13844911380340146368,216185977058623488,0
122887,9229565414121938912,5044057972544634880,0
1024,3472699239127596928,864814275904929792,0
139276,9233224262468243264,1224983496959721472,0
35846,6932062232884547552,2017718192620830720,0
286744,9232943251246285696,216185976521777152,0
33560579,4614782569654787968,5476429929883238400,0
33560580,4617034902014005120,288265562671284224,0
105478,6931322177806403552,504464738433105920,0
134225920,9232943869823815552,144123984705748992,0
16780294,3463691167859744704,432363159634968576,0
36868,13849414155299193216,432363157487419392,0
805404676,14356100043247424,1801444249397362688,0
67129346,9230690729911650176,576495943117963264,0
1073844228,13840406406310662016,1873510639394095104,0
100358,2310628960057164672,432371954117312512,0
2054,6922315047271138048,1729452638539350016,0
286745,9252083068627322816,216185976655970304,0
4097,13839280643918274432,432371954117345280,0
50337792,6922877932775817152,8935194443703648256,0
1543,1166574716148256704,288283159152558080,0
12288,13849413863245615040,2161754210490712064,0
2147692557,13850258631777325024,432371954117279744,0
6442850320,6971997760072978368,216189275727724544,0
99334,3472769843956027328,1008929468276015104,0
6144,4612250033666655744,1153062267866054656,0
268451853,9008126990747520,144123984705748992,0
