12351,16177211388033237376,432363159634968576,0
112,13906977067906891840,72061992889794561,0
32768,9232098740422049920,144123985242685440,0
63,13850679933671571712,288265566966513680,0
4099,13839843714003894528,288265562671546368,0
8255,16209440272867656064,432398344007122944,0
393247,13837169134790508736,432371953580572676,0
4159,13871931328772964480,432363157487419392,0
7,17311696797062660480,864796685866893376,0
65543,16155257164487721344,432398344007122952,0
196639,9223653563373191552,288265562671546368,0
131083,9255743359986696384,144123985779589124,0
134406159,9225060955438711168,2161824579771695104,0
28703,13898952978208395232,864743908234723332,0
491583,9294866801205706944,216185977058672642,0
253983,13835902531754000768,288283154857459720,0
41023,13906974963378684352,1008867892940472324,0
3,17879221139879756160,864796694457876544,0
124,143833738870522048,144123984974184448,0
2147606529,9224498280388363248,990827104541212672,0
137247,16158774785653867392,864796694457090080,0
0,6935404389573066880,144141577428860928,0
393231,13852932558170361080,1117024648983216128,0
15,17365812019193184704,432398347228938240,0
63,16177354290184061888,540445150229348353,0
28687,16168204171602821888,594580716814598176,0
12319,16141323302733873600,432398347228938256,0
65543,16141886347179721600,864743911456112656,0
15,13843783796742160768,288247971559112704,0
49167,13849413330637160832,864743911456505856,0
57351,13843783831107142016,864814280200290304,0
4103,16175523620508926336,288283155931201544,0
2049,16147798043240956160,864796685867155488,0
491543,13835902514578325888,288283155931267072,0
8223,13903456577708360064,288283155931267072,0
65551,9241105561686114432,432363159634968576,0
31,13975162237825319008,216181579280744456,0
132127,17329711753917890944,432398347228938256,0
507935,9224216513327661440,432363159634968584,0
57359,13851244816460421344,216185977864028160,0
12303,16141182573838598400,864726319269937168,0
61455,16172850149392908480,144132783483256832,0
31,16212817946816282816,432371955728056328,0
61471,16141323328503677312,288283159152689152,0
4103,16158634314452435328,864743911456112656,0
536993793,9223935089893704576,864726317122191360,0
49159,16156524901492070592,432371954117443588,0
31,13849413313456243072,288283155931267080,0
61455,16141112200801027008,4323948283614461952,0
24591,17328586438126600576,432398344007319568,0
516159,13857294818975155072,1008867892940472320,0
286783,13870805428871364992,432371956264927236,0
12295,16158634039571382656,432398347228545040,0
4103,16176085488130588928,288283155931201536,0
63,13869257282135523520,432363159635034116,0
57375,13835621039601615104,288283154857459720,0
127,9225060921077923904,72064191510355968,0
134242311,9240261291386340320,432371954117279744,0
2,3467631817436168576,864726319270461440,0
31,13835480284928147584,288283154857590800,0
4111,16157087576567583104,432398344007385096,0
309279,17307544499990299072,1008929474718728224,0
245823,9261371210253467840,432371955728252928,0
211999,17311766659004891520,2161991718961676288,0
260111,17303251998005526912,864796694457876544,0
4110,13870806528377749888,288283154857459720,0
30723,13835902514578326272,576566309714919424,0
15,13903034287928639680,144132783483256832,0
6159,17307474122655138176,864796685866893344,0
28672,4612530494903419648,1729593380323721216,0
63,9359326675600932896,108092988932063236,0
63,13870805428867170688,432363159635034120,0
32783,17311133331716309760,576531133934075904,0
65551,9237164912012165248,144123985779589120,0
229407,13870947205741806016,1008867897235406848,0
6159,16176793273203429568,504429550302855168,0
114703,13870805978627178880,432407140637016068,0
524351,16158774742699999616,864743907161145352,0
131087,16158845145807061248,864743911456112640,0
57351,13852791013176770944,288283154857721856,0
49165,9232942220428968192,288283154857459712,0
786495,13836043234883666112,216185976790286336,0
4111,13866864779196367232,864743911456112656,0
127,16195158677778864224,72070790056607744,0
49159,9237446386988875904,144123984705781760,0
122911,13853494717798416768,864726319270068232,0
1027,17888228373414544256,2017858953735045184,0
491551,17294244798814225376,864796685866893344,0
57359,17325841472988119424,864796694457090080,0
426015,9224216478967922816,432371954117443584,0
268558345,1125968630514656,864726316048580608,0
63,16160322855070859392,288283154857459724,0
4103,13840406389083603200,576495940970741760,0
8197,9230690695505772672,432363157487419392,0
253967,13835902497395310784,432407140100079616,0
245775,9226750827563845120,1729487816469118976,0
63,13870946123404280000,432398344007122952,0
458767,17294033701108187520,864796694456827904,0
33671183,9241105492979221376,2161991720034631680,0
3087,17328938247687504064,144132783483256840,0
1073987585,9223935021200445312,432363157487353856,0
31,13853916930263482496,432363159634968592,0
15391,17357295227896857472,2017718201210896384,0
49155,17299312207328183040,1729593376028229632,0
536895488,4611967510586064896,1153132628019249152,0
16,17732953662554368,288247970485370880,0
127,8725784423826368,432371954117345280,0
28678,6926958456542855552,864796694457876480,0
2055,17311697106332811648,288283154857721864,0
524384,8142369330125869024,2594126165144895488,0
491551,13835339581800579456,432363157487419396,0
253953,13835902531758195584,864796694457090048,0
262175,22378373112664160,72070788714364928,0
28679,13905711624514175360,432371953580572672,0
15,16211553534215192960,432363159635066884,0
6159,17295933682973934336,1729452638540922944,0
262175,16141745523792019840,288283155931267080,0
6175,16176789175573414784,864796694458138656,0
48,71988320513556864,1008859096310480896,0
31,16176789553526342016,432398342933577752,0
15,9241667927523983488,144132781335707652,0
61440,13835902514578326272,576531133933027328,0
6151,16158212651738988928,864726319270461440,0
122943,13835339581801627840,432371954117345284,0
254015,13906835269626890224,540462743489134592,0
32775,8444558541062528,288247969411694592,0
49159,17307756181747401088,864796688014114816,0
3,17302548327744668416,1729452634245955584,0
57375,13898952926541382016,432371955728056324,0
63,16212677235099828352,432363159635034120,0
63,16212888315562557824,432398342933315592,0
126991,13837028483332317168,1729452638540922880,0
4127,16176791314467128256,2161991716814192672,0
49167,9250958285431898496,432371954117279745,0
454687,16158634039600746464,2233811805065543680,0
57359,13844909782552543616,864743908234690560,0
63495,16141182573838598400,576531133934075904,0
516120,13835902600477672320,864814281273769984,0
131102,3490220450771370080,72066391204888576,0
127,13979033390636597440,216203569244717057,0
1026,8079317569610195328,864796694456303616,0
7,16143082547111266048,3459186777831505920,0
8223,13835902514578325760,288247970485370880,0
49167,13835902531758195072,864743911456112640,0
983071,9242230868885897280,216199173614272512,0
2079,16212817972588183936,864814280200683552,0
4103,16156946839045669248,432363159634968584,0
0,143842500603805792,72061992889745408,0
57356,13835621039601615104,864726314974969856,0
64515,17294104078472191872,1153062259276120064,0
258063,13835902531758195456,864726319270068240,0
258063,16141886278461293440,2017876530885820416,0
15,13870805428867170432,144141577965633540,0
4126,13870807078133563776,432363160171905024,0
63,13889523489046528064,72070788714364934,0
2064447,9227594290362319328,540462743489134592,0
31,9295148173099008128,432371953580441604,0
53255,13848850930438504832,288283154857721872,0
63,562967134339136,144123985242685448,0
63,13906974929012654272,216181579817517060,0
131087,13849131838479532416,432363159635034120,0
253967,13835339581800579456,864743911455981584,0
3,13851102695892451456,288247970485370888,0
131087,13848850638380728704,432363157487419396,0
147487,13870805497589793152,432371954117476356,0
129055,16141745540972937600,864743912529854464,0
6147,13843784638559945472,864796688014114816,0
491527,9224216513327661248,432371955727990784,0
8255,13906834225889280384,432407140637048832,0
63495,17298748398378156416,864796694457876544,0
15,13835902531754000768,288247970485436424,0
245769,1126106098303232,288247969411563520,0
12319,16158774777059737984,432398344007385096,0
24607,13835902514578325888,864743907161145344,0
24639,13853916930264531072,432371953580441604,0
12295,13849413313460437248,288283154857459720,0
98319,16158775575957209280,432398348302286864,0
1,16149206517637185920,288283154857459712,0
122895,16149767586394931584,1008911882533732416,0
