16391,13841532581081779840,216185977058639873,0
4099,16147938540274058624,288247971559112720,0
16387,9228438895694185344,144123985242619904,0
201357315,6924707172126294208,864796745997484032,0
122895,9238572750781546688,216185978132594688,0
24583,13844911827002065024,432363158561226752,0
12291,4618723219294126976,288283154857721856,0
63495,16155398804180311744,2522042181217255424,0
57359,13844910830650396352,216185977058656258,0
28678,2310769422662369408,288265564819554304,0
61447,6756258491142080,1369107481397067776,0
98319,10696925320840128,216185977058639872,0
24583,13862927428268072640,216185977058672642,0
201355266,5348402546082048,864796688014114816,0
268476420,9228438964413662976,720584737009172480,0
134275074,4785401053053312,432363159634968576,0
49159,9237446868029407360,432363158024323072,0
8195,13841814056082605248,144123984705781760,0
24578,8725964798296448,288283154857721856,0
28675,4926757050253696,288283155931267072,0
57348,13840406956044451968,144141577965633536,0
1610825752,18088070285758584,9106385648960405504,0
57351,13848569395345883328,432398342933577728,0
28675,13851103829844565888,144123985242685440,0
63503,17321689811784834944,4467623610131087360,0
57359,13862503532091933824,432371954117312516,0
28675,4618723219294126208,432363158561226752,0
32775,9237729030259607104,72061992352890880,0
122895,6945539146621914688,216185977058656256,0
8195,13842095462340887936,288283154857459712,0
57350,9228438964425196224,144123985779556352,0
15,9241105836625888128,216185977058672643,0
57346,9228720387865446272,288265562671546368,0
57359,13845052117878836864,432363159635230720,0
537083904,9242232011419028672,216185976521752576,0
24583,13840406956079056768,432398344007122944,0
122888,9289275532116544,216181578743726080,0
57351,9237729442576466112,216199172003561472,0
57349,13849414086613271936,432371954117345280,0
57348,9232942976397738112,144141577965600768,0
28675,13842658962051173568,144141579576279040,0
53255,16155399070266951360,432371954117312512,0
28679,13849413880426532288,2233794212879433728,0
12291,16149486901725761408,864743911456112640,0
7,13852792963223523264,216185977058639873,0
28679,16148079552632983424,1585293460334903296,0
57351,13848569524245235392,216181579817517060,0
28675,4614219550922113408,864796694457352192,0
49167,13862643255866294656,432371954117345280,0
98311,17452513772963200,432371954117279744,0
49167,16150049568207143808,288265564819554304,0
16391,9240824550627739264,216185977058672640,0
253977,9242233042170282176,216185977058672640,0
402780172,6926960105912012736,2161754211295985664,0
12291,16156665651828097216,432398347228413952,0
24579,13842940230869454720,432407140100079616,0
1,13842658807431302912,288283155931201544,0
16387,9229565551546728576,432371953580441600,0
28679,16157649916593701248,864743911455981584,0
57348,9232943886906689152,144141577965600768,0
14339,16147938265380425472,576566318305116160,0
8195,13839844074836723584,432363157487550464,0
30727,13850962276354363264,2161780604139208704,0
98318,28148717574948032,216177180428746752,0
57351,9236883351165468864,144141577965600768,0
221247,13889386058815113152,216185977192865792,0
51215,8097897907433767104,144141580113149952,0
114700,9233084693126057856,432363157487452160,0
24583,13862925280700533952,216181578743709698,0
98319,27585612895748160,72064191376146432,0
12295,16158776503749844928,3674946092564316162,0
805429252,13849413811673497792,144194360429379584,0
805560348,13862925229102733536,4539641619334316032,0
16391,9239980770010861504,432371953580572676,0
61446,13934712270622400,432363159634903040,0
57375,13903601120665143280,126107387038818304,0
57350,9237728119717103488,432371953043537920,0
49167,9250957941911060672,216177180428746753,0
49167,9251239760422241984,216185976790220800,0
57351,13852791511397171584,864743908234690560,0
